Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
  2200	-6.52298e-06	-0.707	0.707
  2201	-7.35104e-06	-0.707	0.707
  2202	-1.1499e-05	-0.707	0.707
  2203	-6.65917e-06	-0.707	0.707
  2204	-8.78342e-06	-0.707	0.707
  2205	-1.00487e-05	-0.707	0.707
  2206	-1.01251e-05	-0.707	0.707
  2207	-8.4192e-06	-0.707	0.707
  2208	-7.63363e-06	-0.707	0.707
  2209	-1.02738e-05	-0.707	0.707
  2210	-7.35309e-06	-0.707	0.707
  2211	-1.01614e-05	-0.707	0.707
  2212	-7.29069e-06	-0.707	0.707
  2213	-1.20753e-05	-0.707	0.707
  2214	-5.55448e-06	-0.707	0.707
  2215	-8.03599e-06	-0.707	0.707
  2216	-9.04436e-06	-0.707	0.707
  2217	-6.67807e-06	-0.707	0.707
  2218	-7.11685e-06	-0.707	0.707
  2219	-7.8225e-06	-0.707	0.707
  2220	-1.01157e-05	-0.707	0.707
  2221	-8.60945e-06	-0.707	0.707
  2222	-5.85732e-06	-0.707	0.707
  2223	-8.4744e-06	-0.707	0.707
  2224	-1.11911e-05	-0.707	0.707
  2225	-8.63232e-06	-0.707	0.707
  2226	-1.08366e-05	-0.707	0.707
  2227	-8.38566e-06	-0.707	0.707
  2228	-6.7263e-06	-0.707	0.707
  2229	-1.24465e-05	-0.707	0.707
  2230	-1.00192e-05	-0.707	0.707
  2231	-1.15207e-05	-0.707	0.707
  2232	-7.5441e-06	-0.707	0.707
  2233	-8.84627e-06	-0.707	0.707
  2234	-7.05564e-06	-0.707	0.707
  2235	-8.93287e-06	-0.707	0.707
  2236	-9.96255e-06	-0.707	0.707
  2237	-8.80716e-06	-0.707	0.707
  2238	-8.37222e-06	-0.707	0.707
  2239	-6.18359e-06	-0.707	0.707
  2240	-7.97643e-06	-0.707	0.707
  2241	-7.2832e-06	-0.707	0.707
  2242	-9.50309e-06	-0.707	0.707
  2243	-1.04475e-05	-0.707	0.707
  2244	-7.40121e-06	-0.707	0.707
  2245	-6.84305e-06	-0.707	0.707
  2246	-6.78414e-06	-0.707	0.707
  2247	-9.87983e-06	-0.707	0.707
  2248	-7.76315e-06	-0.707	0.707
  2249	-1.03007e-05	-0.707	0.707
  2250	-1.05519e-05	-0.707	0.707
  2251	-5.49002e-06	-0.707	0.707
  2252	-8.3449e-06	-0.707	0.707
  2253	-6.19972e-06	-0.707	0.707
  2254	-1.06017e-05	-0.707	0.707
  2255	-9.78296e-06	-0.707	0.707
  2256	-9.0437e-06	-0.707	0.707
  2257	-7.58191e-06	-0.707	0.707
  2258	-9.64418e-06	-0.707	0.707
  2259	-8.91662e-06	-0.707	0.707
  2260	-3.95735e-06	-0.707	0.707
  2261	-1.16048e-05	-0.707	0.707
  2262	-9.48411e-06	-0.707	0.707
  2263	-7.0675e-06	-0.707	0.707
  2264	-6.96532e-06	-0.707	0.707
  2265	-6.60947e-06	-0.707	0.707
  2266	-7.60325e-06	-0.707	0.707
  2267	-9.10819e-06	-0.707	0.707
  2268	-1.00984e-05	-0.707	0.707
  2269	-1.17601e-05	-0.707	0.707
  2270	-1.01398e-05	-0.707	0.707
  2271	-8.74673e-06	-0.707	0.707
  2272	-9.4503e-06	-0.707	0.707
  2273	-5.59756e-06	-0.707	0.707
  2274	-8.67415e-06	-0.707	0.707
  2275	-7.35938e-06	-0.707	0.707
  2276	-7.6379e-06	-0.707	0.707
  2277	-7.62475e-06	-0.707	0.707
  2278	-9.11001e-06	-0.707	0.707
  2279	-9.37408e-06	-0.707	0.707
  2280	-9.69063e-06	-0.707	0.707
  2281	-8.32374e-06	-0.707	0.707
  2282	-5.55732e-06	-0.707	0.707
  2283	-5.81011e-06	-0.707	0.707
  2284	-7.53447e-06	-0.707	0.707
  2285	-8.75948e-06	-0.707	0.707
  2286	-8.01063e-06	-0.707	0.707
  2287	-8.44425e-06	-0.707	0.707
  2288	-1.00919e-05	-0.707	0.707
  2289	-8.25001e-06	-0.707	0.707
  2290	-6.55986e-06	-0.707	0.707
  2291	-3.77573e-06	-0.707	0.707
  2292	-6.74403e-06	-0.707	0.707
  2293	-8.34727e-06	-0.707	0.707
  2294	-8.39224e-06	-0.707	0.707
  2295	-4.95122e-06	-0.707	0.707
  2296	-9.62471e-06	-0.707	0.707
  2297	-8.45449e-06	-0.707	0.707
  2298	-5.16886e-06	-0.707	0.707
  2299	-1.08233e-05	-0.707	0.707
  2300	-8.37046e-06	-0.707	0.707
  2301	-7.44043e-06	-0.707	0.707
  2302	-9.40908e-06	-0.707	0.707
  2303	-1.10405e-05	-0.707	0.707
  2304	-7.35732e-06	-0.707	0.707
  2305	-8.54388e-06	-0.707	0.707
  2306	-8.92976e-06	-0.707	0.707
  2307	-1.05356e-05	-0.707	0.707
  2308	-9.44758e-06	-0.707	0.707
  2309	-7.63734e-06	-0.707	0.707
  2310	-5.29511e-06	-0.707	0.707
  2311	-8.8849e-06	-0.707	0.707
  2312	-1.01158e-05	-0.707	0.707
  2313	-8.73844e-06	-0.707	0.707
  2314	-1.02206e-05	-0.707	0.707
  2315	-1.10804e-05	-0.707	0.707
  2316	-7.2672e-06	-0.707	0.707
  2317	-7.95336e-06	-0.707	0.707
  2318	-6.16286e-06	-0.707	0.707
  2319	-9.14533e-06	-0.707	0.707
  2320	-6.14085e-06	-0.707	0.707
  2321	-7.46193e-06	-0.707	0.707
  2322	-6.02183e-06	-0.707	0.707
  2323	-7.5253e-06	-0.707	0.707
  2324	-1.01088e-05	-0.707	0.707
  2325	-8.71564e-06	-0.707	0.707
  2326	-9.93369e-06	-0.707	0.707
  2327	-6.98831e-06	-0.707	0.707
  2328	-8.98261e-06	-0.707	0.707
  2329	-8.84969e-06	-0.707	0.707
  2330	-6.66127e-06	-0.707	0.707
  2331	-7.12042e-06	-0.707	0.707
  2332	-1.03323e-05	-0.707	0.707
  2333	-7.87287e-06	-0.707	0.707
  2334	-6.69893e-06	-0.707	0.707
  2335	-9.45951e-06	-0.707	0.707
  2336	-7.93495e-06	-0.707	0.707
  2337	-9.16352e-06	-0.707	0.707
  2338	-9.85423e-06	-0.707	0.707
  2339	-6.27876e-06	-0.707	0.707
  2340	-9.12624e-06	-0.707	0.707
  2341	-9.18153e-06	-0.707	0.707
  2342	-8.71788e-06	-0.707	0.707
  2343	-6.01991e-06	-0.707	0.707
  2344	-6.57327e-06	-0.707	0.707
  2345	-8.87686e-06	-0.707	0.707
  2346	-9.42339e-06	-0.707	0.707
  2347	-6.81229e-06	-0.707	0.707
  2348	-1.03698e-05	-0.707	0.707
  2349	-6.2452e-06	-0.707	0.707
  2350	-9.92657e-06	-0.707	0.707
  2351	-1.05033e-05	-0.707	0.707
  2352	-5.88016e-06	-0.707	0.707
  2353	-8.8331e-06	-0.707	0.707
  2354	-7.53896e-06	-0.707	0.707
  2355	-1.06565e-05	-0.707	0.707
  2356	-7.50288e-06	-0.707	0.707
  2357	-9.59368e-06	-0.707	0.707
  2358	-7.51407e-06	-0.707	0.707
  2359	-6.92086e-06	-0.707	0.707
  2360	-7.74405e-06	-0.707	0.707
  2361	-1.06921e-05	-0.707	0.707
  2362	-8.0181e-06	-0.707	0.707
  2363	-8.26648e-06	-0.707	0.707
  2364	-6.1317e-06	-0.707	0.707
  2365	-9.76509e-06	-0.707	0.707
  2366	-1.07927e-05	-0.707	0.707
  2367	-1.02531e-05	-0.707	0.707
  2368	-9.91465e-06	-0.707	0.707
  2369	-1.11345e-05	-0.707	0.707
  2370	-1.00467e-05	-0.707	0.707
  2371	-7.23994e-06	-0.707	0.707
  2372	-7.36751e-06	-0.707	0.707
  2373	-9.13973e-06	-0.707	0.707
  2374	-9.67008e-06	-0.707	0.707
  2375	-7.45502e-06	-0.707	0.707
  2376	-8.04709e-06	-0.707	0.707
  2377	-6.75634e-06	-0.707	0.707
  2378	-8.97281e-06	-0.707	0.707
  2379	-6.58861e-06	-0.707	0.707
  2380	-1.09154e-05	-0.707	0.707
  2381	-5.64162e-06	-0.707	0.707
  2382	-8.60589e-06	-0.707	0.707
  2383	-9.53678e-06	-0.707	0.707
  2384	-7.75252e-06	-0.707	0.707
  2385	-7.33537e-06	-0.707	0.707
  2386	-1.02062e-05	-0.707	0.707
  2387	-7.91512e-06	-0.707	0.707
  2388	-6.04195e-06	-0.707	0.707
  2389	-1.05258e-05	-0.707	0.707
  2390	-9.87367e-06	-0.707	0.707
  2391	-7.06134e-06	-0.707	0.707
  2392	-1.00394e-05	-0.707	0.707
  2393	-8.42474e-06	-0.707	0.707
  2394	-6.27964e-06	-0.707	0.707
  2395	-8.0578e-06	-0.707	0.707
  2396	-8.42048e-06	-0.707	0.707
  2397	-6.5219e-06	-0.707	0.707
  2398	-7.36062e-06	-0.707	0.707
  2399	-7.59813e-06	-0.707	0.707
  2400	-1.02269e-05	-0.707	0.707
  2401	-8.56801e-06	-0.707	0.707
  2402	-6.36727e-06	-0.707	0.707
  2403	-5.61904e-06	-0.707	0.707
  2404	-6.38155e-06	-0.707	0.707
  2405	-7.01183e-06	-0.707	0.707
  2406	-8.94377e-06	-0.707	0.707
  2407	-6.78567e-06	-0.707	0.707
  2408	-7.92728e-06	-0.707	0.707
  2409	-8.25167e-06	-0.707	0.707
  2410	-6.70782e-06	-0.707	0.707
  2411	-6.65865e-06	-0.707	0.707
  2412	-1.01475e-05	-0.707	0.707
  2413	-6.42907e-06	-0.707	0.707
  2414	-9.19086e-06	-0.707	0.707
  2415	-7.16618e-06	-0.707	0.707
  2416	-9.13099e-06	-0.707	0.707
  2417	-7.54824e-06	-0.707	0.707
  2418	-6.22575e-06	-0.707	0.707
  2419	-9.33006e-06	-0.707	0.707
  2420	-8.63225e-06	-0.707	0.707
  2421	-1.01959e-05	-0.707	0.707
  2422	-8.34043e-06	-0.707	0.707
  2423	-8.38094e-06	-0.707	0.707
  2424	-1.09131e-05	-0.707	0.707
  2425	-1.00494e-05	-0.707	0.707
  2426	-7.95924e-06	-0.707	0.707
  2427	-1.0619e-05	-0.707	0.707
  2428	-6.02646e-06	-0.707	0.707
  2429	-1.15464e-05	-0.707	0.707
  2430	-6.99777e-06	-0.707	0.707
  2431	-9.81717e-06	-0.707	0.707
  2432	-6.32188e-06	-0.707	0.707
  2433	-1.08817e-05	-0.707	0.707
  2434	-1.1041e-05	-0.707	0.707
  2435	-5.62256e-06	-0.707	0.707
  2436	-8.88097e-06	-0.707	0.707
  2437	-8.91693e-06	-0.707	0.707
  2438	-7.48861e-06	-0.707	0.707
  2439	-8.43019e-06	-0.707	0.707
  2440	-8.83636e-06	-0.707	0.707
  2441	-1.10289e-05	-0.707	0.707
  2442	-8.37994e-06	-0.707	0.707
  2443	-9.91034e-06	-0.707	0.707
  2444	-9.27192e-06	-0.707	0.707
  2445	-5.53775e-06	-0.707	0.707
  2446	-9.19813e-06	-0.707	0.707
  2447	-8.3698e-06	-0.707	0.707
  2448	-5.06338e-06	-0.707	0.707
  2449	-5.45848e-06	-0.707	0.707
  2450	-1.05658e-05	-0.707	0.707
  2451	-7.70434e-06	-0.707	0.707
  2452	-7.8201e-06	-0.707	0.707
  2453	-8.08835e-06	-0.707	0.707
  2454	-9.35722e-06	-0.707	0.707
  2455	-5.83449e-06	-0.707	0.707
  2456	-8.42415e-06	-0.707	0.707
  2457	-7.75927e-06	-0.707	0.707
  2458	-9.65618e-06	-0.707	0.707
  2459	-1.01437e-05	-0.707	0.707
  2460	-6.71548e-06	-0.707	0.707
  2461	-6.84612e-06	-0.707	0.707
  2462	-8.98306e-06	-0.707	0.707
  2463	-7.55028e-06	-0.707	0.707
  2464	-9.70046e-06	-0.707	0.707
  2465	-7.46899e-06	-0.707	0.707
  2466	-8.815e-06	-0.707	0.707
  2467	-9.24259e-06	-0.707	0.707
  2468	-7.3311e-06	-0.707	0.707
  2469	-8.61413e-06	-0.707	0.707
  2470	-6.54536e-06	-0.707	0.707
  2471	-8.16449e-06	-0.707	0.707
  2472	-9.44479e-06	-0.707	0.707
  2473	-7.3434e-06	-0.707	0.707
  2474	-4.81055e-06	-0.707	0.707
  2475	-1.00906e-05	-0.707	0.707
  2476	-9.25404e-06	-0.707	0.707
  2477	-6.06942e-06	-0.707	0.707
  2478	-8.23875e-06	-0.707	0.707
  2479	-1.05881e-05	-0.707	0.707
  2480	-9.13814e-06	-0.707	0.707
  2481	-9.76596e-06	-0.707	0.707
  2482	-5.57762e-06	-0.707	0.707
  2483	-8.82464e-06	-0.707	0.707
  2484	-9.11332e-06	-0.707	0.707
  2485	-6.73123e-06	-0.707	0.707
  2486	-6.15499e-06	-0.707	0.707
  2487	-1.01558e-05	-0.707	0.707
  2488	-9.86989e-06	-0.707	0.707
  2489	-5.49946e-06	-0.707	0.707
  2490	-9.3757e-06	-0.707	0.707
  2491	-6.33202e-06	-0.707	0.707
  2492	-7.853e-06	-0.707	0.707
  2493	-1.08881e-05	-0.707	0.707
  2494	-7.74881e-06	-0.707	0.707
  2495	-6.69667e-06	-0.707	0.707
  2496	-9.44339e-06	-0.707	0.707
  2497	-8.56256e-06	-0.707	0.707
  2498	-8.8262e-06	-0.707	0.707
  2499	-8.35942e-06	-0.707	0.707
  2500	-7.94742e-06	-0.707	0.707
  2501	-9.55207e-06	-0.707	0.707
  2502	-7.62505e-06	-0.707	0.707
  2503	-9.05222e-06	-0.707	0.707
  2504	-9.66903e-06	-0.707	0.707
  2505	-1.12732e-05	-0.707	0.707
  2506	-7.41334e-06	-0.707	0.707
  2507	-9.98818e-06	-0.707	0.707
  2508	-8.60142e-06	-0.707	0.707
  2509	-8.7148e-06	-0.707	0.707
  2510	-7.1893e-06	-0.707	0.707
  2511	-6.37064e-06	-0.707	0.707
  2512	-6.84417e-06	-0.707	0.707
  2513	-7.87856e-06	-0.707	0.707
  2514	-7.63189e-06	-0.707	0.707
  2515	-7.81884e-06	-0.707	0.707
  2516	-6.47e-06	-0.707	0.707
  2517	-7.95842e-06	-0.707	0.707
  2518	-8.02435e-06	-0.707	0.707
  2519	-6.1957e-06	-0.707	0.707
  2520	-7.64829e-06	-0.707	0.707
  2521	-9.55346e-06	-0.707	0.707
  2522	-9.9894e-06	-0.707	0.707
  2523	-7.13319e-06	-0.707	0.707
  2524	-1.05973e-05	-0.707	0.707
  2525	-7.72376e-06	-0.707	0.707
  2526	-9.80984e-06	-0.707	0.707
  2527	-8.29435e-06	-0.707	0.707
  2528	-8.74486e-06	-0.707	0.707
  2529	-8.88049e-06	-0.707	0.707
  2530	-8.30165e-06	-0.707	0.707
  2531	-8.2044e-06	-0.707	0.707
  2532	-5.9556e-06	-0.707	0.707
  2533	-1.09179e-05	-0.707	0.707
  2534	-8.07856e-06	-0.707	0.707
  2535	-6.61562e-06	-0.707	0.707
  2536	-7.38427e-06	-0.707	0.707
  2537	-1.1018e-05	-0.707	0.707
  2538	-8.86235e-06	-0.707	0.707
  2539	-8.16325e-06	-0.707	0.707
  2540	-8.38195e-06	-0.707	0.707
  2541	-9.28802e-06	-0.707	0.707
  2542	-8.58041e-06	-0.707	0.707
  2543	-9.73913e-06	-0.707	0.707
  2544	-8.29123e-06	-0.707	0.707
  2545	-7.57342e-06	-0.707	0.707
  2546	-1.03152e-05	-0.707	0.707
  2547	-8.00034e-06	-0.707	0.707
  2548	-5.52061e-06	-0.707	0.707
  2549	-1.35523e-05	-0.707	0.707
  2550	-7.46064e-06	-0.707	0.707
  2551	-8.23379e-06	-0.707	0.707
  2552	-1.21108e-05	-0.707	0.707
  2553	-7.89193e-06	-0.707	0.707
  2554	-7.91498e-06	-0.707	0.707
  2555	-7.52954e-06	-0.707	0.707
  2556	-7.61234e-06	-0.707	0.707
  2557	-1.03307e-05	-0.707	0.707
  2558	-7.62873e-06	-0.707	0.707
  2559	-6.78944e-06	-0.707	0.707
  2560	-7.64853e-06	-0.707	0.707
  2561	-9.27816e-06	-0.707	0.707
  2562	-8.58976e-06	-0.707	0.707
  2563	-8.92859e-06	-0.707	0.707
  2564	-6.70468e-06	-0.707	0.707
  2565	-9.02637e-06	-0.707	0.707
  2566	-8.56826e-06	-0.707	0.707
  2567	-8.26992e-06	-0.707	0.707
  2568	-7.68505e-06	-0.707	0.707
  2569	-8.91884e-06	-0.707	0.707
  2570	-6.52869e-06	-0.707	0.707
  2571	-9.03928e-06	-0.707	0.707
  2572	-7.5753e-06	-0.707	0.707
  2573	-6.06317e-06	-0.707	0.707
  2574	-9.50625e-06	-0.707	0.707
  2575	-8.63965e-06	-0.707	0.707
  2576	-8.70304e-06	-0.707	0.707
  2577	-8.63507e-06	-0.707	0.707
  2578	-9.95208e-06	-0.707	0.707
  2579	-8.03674e-06	-0.707	0.707
  2580	-5.10054e-06	-0.707	0.707
  2581	-7.495e-06	-0.707	0.707
  2582	-8.97928e-06	-0.707	0.707
  2583	-6.95315e-06	-0.707	0.707
  2584	-8.89468e-06	-0.707	0.707
  2585	-5.54129e-06	-0.707	0.707
  2586	-1.12923e-05	-0.707	0.707
  2587	-7.56622e-06	-0.707	0.707
  2588	-8.91157e-06	-0.707	0.707
  2589	-7.64452e-06	-0.707	0.707
  2590	-8.98662e-06	-0.707	0.707
  2591	-8.01679e-06	-0.707	0.707
  2592	-8.72498e-06	-0.707	0.707
  2593	-6.93888e-06	-0.707	0.707
  2594	-9.12292e-06	-0.707	0.707
  2595	-6.91553e-06	-0.707	0.707
  2596	-8.98701e-06	-0.707	0.707
  2597	-8.85939e-06	-0.707	0.707
  2598	-9.28603e-06	-0.707	0.707
  2599	-5.46941e-06	-0.707	0.707
  2600	-7.76596e-06	-0.707	0.707
  2601	-7.74918e-06	-0.707	0.707
  2602	-1.02477e-05	-0.707	0.707
  2603	-7.49898e-06	-0.707	0.707
  2604	-1.01695e-05	-0.707	0.707
  2605	-5.75948e-06	-0.707	0.707
  2606	-1.01103e-05	-0.707	0.707
  2607	-7.91069e-06	-0.707	0.707
  2608	-9.72669e-06	-0.707	0.707
  2609	-8.88138e-06	-0.707	0.707
  2610	-8.57147e-06	-0.707	0.707
  2611	-1.09009e-05	-0.707	0.707
  2612	-9.73867e-06	-0.707	0.707
  2613	-8.86962e-06	-0.707	0.707
  2614	-7.6178e-06	-0.707	0.707
  2615	-9.0031e-06	-0.707	0.707
  2616	-9.29444e-06	-0.707	0.707
  2617	-7.96102e-06	-0.707	0.707
  2618	-6.35582e-06	-0.707	0.707
  2619	-9.14786e-06	-0.707	0.707
  2620	-7.34917e-06	-0.707	0.707
  2621	-6.92622e-06	-0.707	0.707
  2622	-9.90502e-06	-0.707	0.707
  2623	-9.27872e-06	-0.707	0.707
  2624	-6.74999e-06	-0.707	0.707
  2625	-1.13792e-05	-0.707	0.707
  2626	-8.31368e-06	-0.707	0.707
  2627	-9.59027e-06	-0.707	0.707
  2628	-7.42595e-06	-0.707	0.707
  2629	-8.97762e-06	-0.707	0.707
  2630	-6.79564e-06	-0.707	0.707
  2631	-8.50629e-06	-0.707	0.707
  2632	-9.53244e-06	-0.707	0.707
  2633	-1.00222e-05	-0.707	0.707
  2634	-7.0375e-06	-0.707	0.707
  2635	-8.47066e-06	-0.707	0.707
  2636	-1.10682e-05	-0.707	0.707
  2637	-9.20205e-06	-0.707	0.707
  2638	-8.4838e-06	-0.707	0.707
  2639	-7.41624e-06	-0.707	0.707
  2640	-1.11818e-05	-0.707	0.707
  2641	-1.01976e-05	-0.707	0.707
  2642	-9.42237e-06	-0.707	0.707
  2643	-8.37632e-06	-0.707	0.707
  2644	-7.1034e-06	-0.707	0.707
  2645	-7.17757e-06	-0.707	0.707
  2646	-9.09193e-06	-0.707	0.707
  2647	-1.11828e-05	-0.707	0.707
  2648	-9.81962e-06	-0.707	0.707
  2649	-8.27515e-06	-0.707	0.707
  2650	-7.92783e-06	-0.707	0.707
  2651	-8.83565e-06	-0.707	0.707
  2652	-6.82006e-06	-0.707	0.707
  2653	-6.4456e-06	-0.707	0.707
  2654	-7.94123e-06	-0.707	0.707
  2655	-7.44641e-06	-0.707	0.707
  2656	-8.53786e-06	-0.707	0.707
  2657	-5.95269e-06	-0.707	0.707
  2658	-8.69865e-06	-0.707	0.707
  2659	-7.57327e-06	-0.707	0.707
  2660	-9.23885e-06	-0.707	0.707
  2661	-9.48359e-06	-0.707	0.707
  2662	-8.9981e-06	-0.707	0.707
  2663	-1.02534e-05	-0.707	0.707
  2664	-5.66301e-06	-0.707	0.707
  2665	-1.12174e-05	-0.707	0.707
  2666	-7.63654e-06	-0.707	0.707
  2667	-8.33718e-06	-0.707	0.707
  2668	-9.26023e-06	-0.707	0.707
  2669	-1.13194e-05	-0.707	0.707
  2670	-8.54311e-06	-0.707	0.707
  2671	-9.55397e-06	-0.707	0.707
  2672	-6.63937e-06	-0.707	0.707
  2673	-1.02451e-05	-0.707	0.707
  2674	-7.90832e-06	-0.707	0.707
  2675	-8.13764e-06	-0.707	0.707
  2676	-1.01923e-05	-0.707	0.707
  2677	-8.63826e-06	-0.707	0.707
  2678	-9.09481e-06	-0.707	0.707
  2679	-1.22199e-05	-0.707	0.707
  2680	-7.31316e-06	-0.707	0.707
  2681	-9.05948e-06	-0.707	0.707
  2682	-7.33926e-06	-0.707	0.707
  2683	-6.9056e-06	-0.707	0.707
  2684	-8.06042e-06	-0.707	0.707
  2685	-9.75343e-06	-0.707	0.707
  2686	-4.5822e-06	-0.707	0.707
  2687	-9.34922e-06	-0.707	0.707
  2688	-9.46618e-06	-0.707	0.707
  2689	-7.69928e-06	-0.707	0.707
  2690	-7.3222e-06	-0.707	0.707
  2691	-6.55458e-06	-0.707	0.707
  2692	-8.90013e-06	-0.707	0.707
  2693	-8.24981e-06	-0.707	0.707
  2694	-8.91865e-06	-0.707	0.707
  2695	-8.05933e-06	-0.707	0.707
  2696	-7.7205e-06	-0.707	0.707
  2697	-6.951e-06	-0.707	0.707
  2698	-4.25535e-06	-0.707	0.707
  2699	-1.30487e-05	-0.707	0.707
  2700	-7.69138e-06	-0.707	0.707
  2701	-1.0468e-05	-0.707	0.707
  2702	-9.97721e-06	-0.707	0.707
  2703	-7.58648e-06	-0.707	0.707
  2704	-7.70054e-06	-0.707	0.707
  2705	-8.78799e-06	-0.707	0.707
  2706	-9.85466e-06	-0.707	0.707
  2707	-7.24486e-06	-0.707	0.707
  2708	-7.5391e-06	-0.707	0.707
  2709	-7.87734e-06	-0.707	0.707
  2710	-8.25188e-06	-0.707	0.707
  2711	-7.13901e-06	-0.707	0.707
  2712	-8.15103e-06	-0.707	0.707
  2713	-8.05514e-06	-0.707	0.707
  2714	-1.12668e-05	-0.707	0.707
  2715	-1.00681e-05	-0.707	0.707
  2716	-1.13974e-05	-0.707	0.707
  2717	-7.77514e-06	-0.707	0.707
  2718	-7.98653e-06	-0.707	0.707
  2719	-8.26209e-06	-0.707	0.707
  2720	-7.36036e-06	-0.707	0.707
  2721	-6.66989e-06	-0.707	0.707
  2722	-6.16882e-06	-0.707	0.707
  2723	-9.45342e-06	-0.707	0.707
  2724	-7.6604e-06	-0.707	0.707
  2725	-8.08626e-06	-0.707	0.707
  2726	-8.34291e-06	-0.707	0.707
  2727	-8.67358e-06	-0.707	0.707
  2728	-5.36786e-06	-0.707	0.707
  2729	-9.2561e-06	-0.707	0.707
  2730	-7.78825e-06	-0.707	0.707
  2731	-6.55169e-06	-0.707	0.707
  2732	-8.45028e-06	-0.707	0.707
  2733	-1.01077e-05	-0.707	0.707
  2734	-9.17266e-06	-0.707	0.707
  2735	-8.15901e-06	-0.707	0.707
  2736	-9.094e-06	-0.707	0.707
  2737	-7.99261e-06	-0.707	0.707
  2738	-7.8139e-06	-0.707	0.707
  2739	-1.0616e-05	-0.707	0.707
  2740	-9.47471e-06	-0.707	0.707
  2741	-7.54168e-06	-0.707	0.707
  2742	-5.74281e-06	-0.707	0.707
  2743	-9.71837e-06	-0.707	0.707
  2744	-9.51879e-06	-0.707	0.707
  2745	-9.07978e-06	-0.707	0.707
  2746	-5.73722e-06	-0.707	0.707
  2747	-7.83967e-06	-0.707	0.707
  2748	-6.94658e-06	-0.707	0.707
  2749	-1.12245e-05	-0.707	0.707
  2750	-7.18069e-06	-0.707	0.707
  2751	-6.04908e-06	-0.707	0.707
  2752	-9.42325e-06	-0.707	0.707
  2753	-9.62298e-06	-0.707	0.707
  2754	-8.33893e-06	-0.707	0.707
  2755	-1.11969e-05	-0.707	0.707
  2756	-5.62978e-06	-0.707	0.707
  2757	-8.25907e-06	-0.707	0.707
  2758	-8.11391e-06	-0.707	0.707
  2759	-7.94482e-06	-0.707	0.707
  2760	-1.13684e-05	-0.707	0.707
  2761	-9.86638e-06	-0.707	0.707
  2762	-7.93063e-06	-0.707	0.707
  2763	-8.83102e-06	-0.707	0.707
  2764	-8.92979e-06	-0.707	0.707
  2765	-8.34371e-06	-0.707	0.707
  2766	-9.12579e-06	-0.707	0.707
  2767	-8.45343e-06	-0.707	0.707
  2768	-9.06421e-06	-0.707	0.707
  2769	-7.71439e-06	-0.707	0.707
  2770	-9.88141e-06	-0.707	0.707
  2771	-7.35023e-06	-0.707	0.707
  2772	-7.98407e-06	-0.707	0.707
  2773	-9.36484e-06	-0.707	0.707
  2774	-9.25565e-06	-0.707	0.707
  2775	-8.90377e-06	-0.707	0.707
  2776	-7.26729e-06	-0.707	0.707
  2777	-7.02347e-06	-0.707	0.707
  2778	-8.5246e-06	-0.707	0.707
  2779	-4.98227e-06	-0.707	0.707
  2780	-8.47365e-06	-0.707	0.707
  2781	-1.14896e-05	-0.707	0.707
  2782	-9.1193e-06	-0.707	0.707
  2783	-8.96423e-06	-0.707	0.707
  2784	-9.08103e-06	-0.707	0.707
  2785	-8.57881e-06	-0.707	0.707
  2786	-9.0167e-06	-0.707	0.707
  2787	-7.63669e-06	-0.707	0.707
  2788	-5.81697e-06	-0.707	0.707
  2789	-1.02716e-05	-0.707	0.707
  2790	-9.67062e-06	-0.707	0.707
  2791	-6.13989e-06	-0.707	0.707
  2792	-7.61527e-06	-0.707	0.707
  2793	-1.10222e-05	-0.707	0.707
  2794	-9.55394e-06	-0.707	0.707
  2795	-8.9171e-06	-0.707	0.707
  2796	-5.77491e-06	-0.707	0.707
  2797	-9.34859e-06	-0.707	0.707
  2798	-7.00235e-06	-0.707	0.707
  2799	-8.30434e-06	-0.707	0.707
  2800	-9.57367e-06	-0.707	0.707
  2801	-7.988e-06	-0.707	0.707
  2802	-6.91255e-06	-0.707	0.707
  2803	-8.0218e-06	-0.707	0.707
  2804	-8.70993e-06	-0.707	0.707
  2805	-8.19446e-06	-0.707	0.707
  2806	-6.76853e-06	-0.707	0.707
  2807	-8.43069e-06	-0.707	0.707
  2808	-8.40185e-06	-0.707	0.707
  2809	-9.08859e-06	-0.707	0.707
  2810	-5.76123e-06	-0.707	0.707
  2811	-6.6246e-06	-0.707	0.707
  2812	-1.12991e-05	-0.707	0.707
  2813	-6.20482e-06	-0.707	0.707
  2814	-8.72679e-06	-0.707	0.707
  2815	-8.19893e-06	-0.707	0.707
  2816	-7.82409e-06	-0.707	0.707
  2817	-1.01087e-05	-0.707	0.707
  2818	-6.89504e-06	-0.707	0.707
  2819	-9.50932e-06	-0.707	0.707
  2820	-8.91269e-06	-0.707	0.707
  2821	-8.99606e-06	-0.707	0.707
  2822	-9.36633e-06	-0.707	0.707
  2823	-7.36119e-06	-0.707	0.707
  2824	-1.02827e-05	-0.707	0.707
  2825	-1.01258e-05	-0.707	0.707
  2826	-8.9532e-06	-0.707	0.707
  2827	-9.76246e-06	-0.707	0.707
  2828	-7.66797e-06	-0.707	0.707
  2829	-9.75297e-06	-0.707	0.707
  2830	-7.02715e-06	-0.707	0.707
  2831	-8.38615e-06	-0.707	0.707
  2832	-6.61364e-06	-0.707	0.707
  2833	-6.391e-06	-0.707	0.707
  2834	-7.61439e-06	-0.707	0.707
