Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
  5805	-4.49248e-06	-0.566	0.566
  5806	-3.48075e-06	-0.566	0.566
  5807	-1.70621e-06	-0.566	0.566
  5808	-3.05897e-06	-0.566	0.566
  5809	-3.80304e-06	-0.566	0.566
  5810	-3.4746e-06	-0.566	0.566
  5811	-4.15918e-06	-0.566	0.566
  5812	-3.4031e-06	-0.566	0.566
  5813	-4.3904e-06	-0.566	0.566
  5814	-2.88928e-06	-0.566	0.566
  5815	-5.43717e-06	-0.566	0.566
  5816	-3.52287e-06	-0.566	0.566
  5817	-3.24095e-06	-0.566	0.566
  5818	-3.24365e-06	-0.566	0.566
  5819	-2.90026e-06	-0.566	0.566
  5820	-6.19985e-06	-0.566	0.566
  5821	-3.24063e-06	-0.566	0.566
  5822	-5.62276e-06	-0.566	0.566
  5823	-4.48487e-06	-0.566	0.566
  5824	-3.3768e-06	-0.566	0.566
  5825	-3.15661e-06	-0.566	0.566
  5826	-7.66402e-07	-0.566	0.566
  5827	-2.9851e-06	-0.566	0.566
  5828	-2.76653e-06	-0.566	0.566
  5829	-1.55055e-06	-0.566	0.566
  5830	-6.04801e-06	-0.566	0.566
  5831	-2.43092e-06	-0.566	0.566
  5832	-3.90055e-06	-0.566	0.566
  5833	-3.74354e-06	-0.566	0.566
  5834	-3.96498e-06	-0.566	0.566
  5835	-2.80898e-06	-0.566	0.566
  5836	-3.92555e-06	-0.566	0.566
  5837	-4.9414e-06	-0.566	0.566
  5838	-3.12659e-06	-0.566	0.566
  5839	-3.30155e-06	-0.566	0.566
  5840	-3.42765e-06	-0.566	0.566
  5841	-2.74431e-06	-0.566	0.566
  5842	-3.43018e-06	-0.566	0.566
  5843	-5.66886e-06	-0.566	0.566
  5844	-2.75659e-06	-0.566	0.566
  5845	-2.96101e-06	-0.566	0.566
  5846	-3.76884e-06	-0.566	0.566
  5847	-3.31664e-06	-0.566	0.566
  5848	-3.35801e-06	-0.566	0.566
  5849	-3.16532e-06	-0.566	0.566
  5850	-3.05401e-06	-0.566	0.566
  5851	-4.305e-06	-0.566	0.566
  5852	-2.92558e-06	-0.566	0.566
  5853	-6.10127e-06	-0.566	0.566
  5854	-2.97943e-06	-0.566	0.566
  5855	-2.1245e-06	-0.566	0.566
  5856	-5.88664e-06	-0.566	0.566
  5857	-3.59632e-06	-0.566	0.566
  5858	-4.19869e-06	-0.566	0.566
  5859	-3.02698e-06	-0.566	0.566
  5860	-2.76778e-06	-0.566	0.566
  5861	-6.20061e-06	-0.566	0.566
  5862	-3.97966e-06	-0.566	0.566
  5863	-3.77631e-06	-0.566	0.566
  5864	-3.73043e-06	-0.566	0.566
  5865	-3.78588e-06	-0.566	0.566
  5866	-3.55805e-06	-0.566	0.566
  5867	-3.30904e-06	-0.566	0.566
  5868	-3.42599e-06	-0.566	0.566
  5869	-4.88316e-06	-0.566	0.566
  5870	-4.30897e-06	-0.566	0.566
  5871	-3.46518e-06	-0.566	0.566
  5872	-5.80761e-06	-0.566	0.566
  5873	-4.05779e-06	-0.566	0.566
  5874	-2.46819e-06	-0.566	0.566
  5875	-5.53789e-06	-0.566	0.566
  5876	-2.42808e-06	-0.566	0.566
  5877	-3.81327e-06	-0.566	0.566
  5878	-2.1398e-06	-0.566	0.566
  5879	-3.62614e-06	-0.566	0.566
  5880	-3.04551e-06	-0.566	0.566
  5881	-5.1613e-06	-0.566	0.566
  5882	-3.52922e-06	-0.566	0.566
  5883	-2.30671e-06	-0.566	0.566
  5884	-3.50482e-06	-0.566	0.566
  5885	-6.09322e-06	-0.566	0.566
  5886	-3.19619e-06	-0.566	0.566
  5887	-5.20649e-06	-0.566	0.566
  5888	-2.46725e-06	-0.566	0.566
  5889	-1.84716e-06	-0.566	0.566
  5890	-4.93417e-06	-0.566	0.566
  5891	-4.84921e-06	-0.566	0.566
  5892	-3.77199e-06	-0.566	0.566
  5893	-2.75374e-06	-0.566	0.566
  5894	-2.42538e-06	-0.566	0.566
  5895	-3.92663e-06	-0.566	0.566
  5896	-2.87623e-06	-0.566	0.566
  5897	-1.93902e-06	-0.566	0.566
  5898	-5.36711e-06	-0.566	0.566
  5899	-3.29066e-06	-0.566	0.566
  5900	-4.94375e-06	-0.566	0.566
  5901	-1.9872e-06	-0.566	0.566
  5902	-2.26798e-06	-0.566	0.566
  5903	-2.83567e-06	-0.566	0.566
  5904	-2.96524e-06	-0.566	0.566
  5905	-5.6021e-06	-0.566	0.566
  5906	-3.84382e-06	-0.566	0.566
  5907	-2.60998e-06	-0.566	0.566
  5908	-3.04723e-06	-0.566	0.566
  5909	-3.69961e-06	-0.566	0.566
  5910	-3.71117e-06	-0.566	0.566
  5911	-5.54522e-06	-0.566	0.566
  5912	-2.50491e-06	-0.566	0.566
  5913	-4.37529e-06	-0.566	0.566
  5914	-2.96091e-06	-0.566	0.566
  5915	-5.92498e-06	-0.566	0.566
  5916	-2.97058e-06	-0.566	0.566
  5917	-2.30402e-06	-0.566	0.566
  5918	-5.37773e-06	-0.566	0.566
  5919	-4.86937e-06	-0.566	0.566
  5920	-5.57401e-06	-0.566	0.566
  5921	-5.10534e-06	-0.566	0.566
  5922	-3.4128e-06	-0.566	0.566
  5923	-3.33509e-06	-0.566	0.566
  5924	-3.26453e-06	-0.566	0.566
  5925	-2.74061e-06	-0.566	0.566
  5926	-3.30535e-06	-0.566	0.566
  5927	-2.7933e-06	-0.566	0.566
  5928	-4.13803e-06	-0.566	0.566
  5929	-3.98249e-06	-0.566	0.566
  5930	-3.14833e-06	-0.566	0.566
  5931	-3.01426e-06	-0.566	0.566
  5932	-3.59989e-06	-0.566	0.566
  5933	-4.53962e-06	-0.566	0.566
  5934	-4.81488e-06	-0.566	0.566
  5935	-4.44568e-06	-0.566	0.566
  5936	-3.8576e-06	-0.566	0.566
  5937	-3.94079e-06	-0.566	0.566
  5938	-3.38181e-06	-0.566	0.566
  5939	-2.80424e-06	-0.566	0.566
  5940	-4.5221e-06	-0.566	0.566
  5941	-5.9649e-06	-0.566	0.566
  5942	-3.74216e-06	-0.566	0.566
  5943	-3.7e-06	-0.566	0.566
  5944	-3.7917e-06	-0.566	0.566
  5945	-3.68173e-06	-0.566	0.566
  5946	-2.74046e-06	-0.566	0.566
  5947	-4.29027e-06	-0.566	0.566
  5948	-4.93087e-06	-0.566	0.566
  5949	-3.45338e-06	-0.566	0.566
  5950	-4.01955e-06	-0.566	0.566
  5951	-3.54491e-06	-0.566	0.566
  5952	-4.0829e-06	-0.566	0.566
  5953	-3.68155e-06	-0.566	0.566
  5954	-3.22904e-06	-0.566	0.566
  5955	-2.86331e-06	-0.566	0.566
  5956	-4.2213e-06	-0.566	0.566
  5957	-4.86832e-06	-0.566	0.566
  5958	-3.14348e-06	-0.566	0.566
  5959	-2.713e-06	-0.566	0.566
  5960	-2.86522e-06	-0.566	0.566
  5961	-3.47342e-06	-0.566	0.566
  5962	-2.97204e-06	-0.566	0.566
  5963	-4.03059e-06	-0.566	0.566
  5964	-7.18483e-06	-0.566	0.566
  5965	-3.88106e-06	-0.566	0.566
  5966	-3.24092e-06	-0.566	0.566
  5967	-5.12805e-06	-0.566	0.566
  5968	-4.0718e-06	-0.566	0.566
  5969	-2.86509e-06	-0.566	0.566
  5970	-6.64317e-06	-0.566	0.566
  5971	-2.79489e-06	-0.566	0.566
  5972	-4.56648e-06	-0.566	0.566
  5973	-2.5875e-06	-0.566	0.566
  5974	-3.65045e-06	-0.566	0.566
  5975	-2.94362e-06	-0.566	0.566
  5976	-3.13499e-06	-0.566	0.566
  5977	-2.63224e-06	-0.566	0.566
  5978	-3.94885e-06	-0.566	0.566
  5979	-3.29744e-06	-0.566	0.566
  5980	-3.1032e-06	-0.566	0.566
  5981	-3.92954e-06	-0.566	0.566
  5982	-4.54853e-06	-0.566	0.566
  5983	-2.63363e-06	-0.566	0.566
  5984	-3.49258e-06	-0.566	0.566
  5985	-4.13613e-06	-0.566	0.566
  5986	-3.84653e-06	-0.566	0.566
  5987	-3.69988e-06	-0.566	0.566
  5988	-3.39558e-06	-0.566	0.566
  5989	-4.69178e-06	-0.566	0.566
  5990	-4.58258e-06	-0.566	0.566
  5991	-3.40305e-06	-0.566	0.566
  5992	-3.72715e-06	-0.566	0.566
  5993	-3.96265e-06	-0.566	0.566
  5994	-2.99672e-06	-0.566	0.566
  5995	-3.15421e-06	-0.566	0.566
  5996	-2.64328e-06	-0.566	0.566
  5997	-4.68453e-06	-0.566	0.566
  5998	-4.35031e-06	-0.566	0.566
  5999	-3.3751e-06	-0.566	0.566
  6000	-4.4906e-06	-0.566	0.566
  6001	-5.20053e-06	-0.566	0.566
  6002	-2.65662e-06	-0.566	0.566
  6003	-2.02023e-06	-0.566	0.566
  6004	-3.65691e-06	-0.566	0.566
  6005	-4.53157e-06	-0.566	0.566
  6006	-4.49583e-06	-0.566	0.566
  6007	-3.48261e-06	-0.566	0.566
  6008	-4.89334e-06	-0.566	0.566
  6009	-2.12377e-06	-0.566	0.566
  6010	-3.82925e-06	-0.566	0.566
  6011	-4.99031e-06	-0.566	0.566
  6012	-3.76109e-06	-0.566	0.566
  6013	-3.87611e-06	-0.566	0.566
  6014	-3.86742e-06	-0.566	0.566
  6015	-4.95871e-06	-0.566	0.566
  6016	-3.94743e-06	-0.566	0.566
  6017	-5.4513e-06	-0.566	0.566
  6018	-1.75503e-06	-0.566	0.566
  6019	-3.39028e-06	-0.566	0.566
  6020	-4.50201e-06	-0.566	0.566
  6021	-1.65079e-06	-0.566	0.566
  6022	-3.29742e-06	-0.566	0.566
  6023	-3.95999e-06	-0.566	0.566
  6024	-3.80267e-06	-0.566	0.566
  6025	-2.73783e-06	-0.566	0.566
  6026	-3.16159e-06	-0.566	0.566
  6027	-3.21954e-06	-0.566	0.566
  6028	-5.09285e-06	-0.566	0.566
  6029	-3.7023e-06	-0.566	0.566
  6030	-2.68535e-06	-0.566	0.566
  6031	-2.97168e-06	-0.566	0.566
  6032	-2.69515e-06	-0.566	0.566
  6033	-2.14341e-06	-0.566	0.566
  6034	-5.06882e-06	-0.566	0.566
  6035	-1.99453e-06	-0.566	0.566
  6036	-2.7226e-06	-0.566	0.566
  6037	-2.59095e-06	-0.566	0.566
  6038	-3.08168e-06	-0.566	0.566
  6039	-2.72846e-06	-0.566	0.566
  6040	-1.33961e-06	-0.566	0.566
  6041	-5.27945e-06	-0.566	0.566
  6042	-2.44781e-06	-0.566	0.566
  6043	-4.15759e-06	-0.566	0.566
  6044	-1.81885e-06	-0.566	0.566
  6045	-2.55238e-06	-0.566	0.566
  6046	-3.21965e-06	-0.566	0.566
  6047	-3.48722e-06	-0.566	0.566
  6048	-3.25653e-06	-0.566	0.566
  6049	-5.27543e-06	-0.566	0.566
  6050	-5.44211e-06	-0.566	0.566
  6051	-3.19723e-06	-0.566	0.566
  6052	-3.63036e-06	-0.566	0.566
  6053	-3.95826e-06	-0.566	0.566
  6054	-3.34721e-06	-0.566	0.566
  6055	-2.83202e-06	-0.566	0.566
  6056	-3.17684e-06	-0.566	0.566
  6057	-3.93154e-06	-0.566	0.566
  6058	-5.47166e-06	-0.566	0.566
  6059	-3.34514e-06	-0.566	0.566
  6060	-4.17646e-06	-0.566	0.566
  6061	-3.75852e-06	-0.566	0.566
  6062	-3.01671e-06	-0.566	0.566
  6063	-3.40101e-06	-0.566	0.566
  6064	-2.89753e-06	-0.566	0.566
  6065	-5.42524e-06	-0.566	0.566
  6066	-2.5986e-06	-0.566	0.566
  6067	-3.62235e-06	-0.566	0.566
  6068	-2.97468e-06	-0.566	0.566
  6069	-4.47076e-06	-0.566	0.566
  6070	-3.65678e-06	-0.566	0.566
  6071	-2.96925e-06	-0.566	0.566
  6072	-4.20638e-06	-0.566	0.566
  6073	-4.68958e-06	-0.566	0.566
  6074	-4.44744e-06	-0.566	0.566
  6075	-3.42555e-06	-0.566	0.566
  6076	-3.099e-06	-0.566	0.566
  6077	-5.62154e-06	-0.566	0.566
  6078	-3.66181e-06	-0.566	0.566
  6079	-5.46031e-06	-0.566	0.566
  6080	-2.14253e-06	-0.566	0.566
  6081	-1.49104e-06	-0.566	0.566
  6082	-3.2974e-06	-0.566	0.566
  6083	-4.88535e-06	-0.566	0.566
  6084	-3.34404e-06	-0.566	0.566
  6085	-3.03024e-06	-0.566	0.566
  6086	-2.17127e-06	-0.566	0.566
  6087	-3.17296e-06	-0.566	0.566
  6088	-3.28685e-06	-0.566	0.566
  6089	-2.54526e-06	-0.566	0.566
  6090	-4.22736e-06	-0.566	0.566
  6091	-1.16201e-06	-0.566	0.566
  6092	-4.4051e-06	-0.566	0.566
  6093	-3.09955e-06	-0.566	0.566
  6094	-2.83856e-06	-0.566	0.566
  6095	-2.6651e-06	-0.566	0.566
  6096	-3.20458e-06	-0.566	0.566
  6097	-2.6552e-06	-0.566	0.566
  6098	-1.85801e-06	-0.566	0.566
  6099	-4.10683e-06	-0.566	0.566
  6100	-3.50491e-06	-0.566	0.566
  6101	-5.46515e-06	-0.566	0.566
  6102	-2.27083e-06	-0.566	0.566
  6103	-3.08915e-06	-0.566	0.566
  6104	-2.20296e-06	-0.566	0.566
  6105	-4.0322e-06	-0.566	0.566
  6106	-2.18311e-06	-0.566	0.566
  6107	-4.65941e-06	-0.566	0.566
  6108	-4.61105e-06	-0.566	0.566
  6109	-4.2396e-06	-0.566	0.566
  6110	-4.84196e-06	-0.566	0.566
  6111	-3.74394e-06	-0.566	0.566
  6112	-4.71994e-06	-0.566	0.566
  6113	-2.83352e-06	-0.566	0.566
  6114	-5.40355e-06	-0.566	0.566
  6115	-1.77794e-06	-0.566	0.566
  6116	-4.15741e-06	-0.566	0.566
  6117	-2.2834e-06	-0.566	0.566
  6118	-3.09068e-06	-0.566	0.566
  6119	-5.61484e-06	-0.566	0.566
  6120	-3.11884e-06	-0.566	0.566
  6121	-3.01976e-06	-0.566	0.566
  6122	-2.73375e-06	-0.566	0.566
  6123	-5.74792e-06	-0.566	0.566
  6124	-3.2653e-06	-0.566	0.566
  6125	-4.2672e-06	-0.566	0.566
  6126	-2.09481e-06	-0.566	0.566
  6127	-3.12938e-06	-0.566	0.566
  6128	-2.27483e-06	-0.566	0.566
  6129	-3.20632e-06	-0.566	0.566
  6130	-5.13903e-06	-0.566	0.566
  6131	-2.36293e-06	-0.566	0.566
  6132	-1.80666e-06	-0.566	0.566
  6133	-4.36873e-06	-0.566	0.566
  6134	-4.07274e-06	-0.566	0.566
  6135	-2.35024e-06	-0.566	0.566
  6136	-3.79803e-06	-0.566	0.566
  6137	-3.60435e-06	-0.566	0.566
  6138	-4.33909e-06	-0.566	0.566
  6139	-3.8587e-06	-0.566	0.566
  6140	-2.12552e-06	-0.566	0.566
  6141	-2.49518e-06	-0.566	0.566
  6142	-7.40639e-06	-0.566	0.566
  6143	-5.33771e-06	-0.566	0.566
  6144	-4.68367e-06	-0.566	0.566
  6145	-2.97877e-06	-0.566	0.566
  6146	-4.56186e-06	-0.566	0.566
  6147	-3.73314e-06	-0.566	0.566
  6148	-1.95603e-06	-0.566	0.566
  6149	-3.83968e-06	-0.566	0.566
  6150	-2.50704e-06	-0.566	0.566
  6151	-2.83192e-06	-0.566	0.566
  6152	-3.53336e-06	-0.566	0.566
  6153	-5.30332e-06	-0.566	0.566
  6154	-2.82559e-06	-0.566	0.566
  6155	-2.55033e-06	-0.566	0.566
  6156	-2.41926e-06	-0.566	0.566
  6157	-2.10481e-06	-0.566	0.566
  6158	-3.04909e-06	-0.566	0.566
  6159	-3.71025e-06	-0.566	0.566
  6160	-2.93115e-06	-0.566	0.566
  6161	-2.81822e-06	-0.566	0.566
  6162	-2.89212e-06	-0.566	0.566
  6163	-2.39938e-06	-0.566	0.566
  6164	-2.755e-06	-0.566	0.566
  6165	-3.33303e-06	-0.566	0.566
  6166	-3.14008e-06	-0.566	0.566
  6167	-4.84172e-06	-0.566	0.566
  6168	-2.80534e-06	-0.566	0.566
  6169	-4.30883e-06	-0.566	0.566
  6170	-2.38888e-06	-0.566	0.566
  6171	-2.48349e-06	-0.566	0.566
  6172	-3.04324e-06	-0.566	0.566
  6173	-2.96934e-06	-0.566	0.566
  6174	-2.11647e-06	-0.566	0.566
  6175	-3.67688e-06	-0.566	0.566
  6176	-4.58154e-06	-0.566	0.566
  6177	-3.55113e-06	-0.566	0.566
  6178	-4.10754e-06	-0.566	0.566
  6179	-4.51689e-06	-0.566	0.566
  6180	-1.98413e-06	-0.566	0.566
  6181	-2.12696e-06	-0.566	0.566
  6182	-5.27859e-06	-0.566	0.566
  6183	-4.51981e-06	-0.566	0.566
  6184	-1.83969e-06	-0.566	0.566
  6185	-2.17242e-06	-0.566	0.566
  6186	-3.5457e-06	-0.566	0.566
  6187	-2.67626e-06	-0.566	0.566
  6188	-2.19932e-06	-0.566	0.566
  6189	-3.725e-06	-0.566	0.566
  6190	-4.08481e-06	-0.566	0.566
  6191	-4.35657e-06	-0.566	0.566
  6192	-5.20954e-06	-0.566	0.566
  6193	-5.84154e-06	-0.566	0.566
  6194	-3.69782e-06	-0.566	0.566
  6195	-3.06739e-06	-0.566	0.566
  6196	-3.64523e-06	-0.566	0.566
  6197	-2.19813e-06	-0.566	0.566
  6198	-2.59838e-06	-0.566	0.566
  6199	-3.24527e-06	-0.566	0.566
  6200	-5.76924e-06	-0.566	0.566
  6201	-5.07332e-06	-0.566	0.566
  6202	-2.74247e-06	-0.566	0.566
  6203	-3.49177e-06	-0.566	0.566
  6204	-4.01265e-06	-0.566	0.566
  6205	-4.25266e-06	-0.566	0.566
  6206	-5.17021e-06	-0.566	0.566
  6207	-3.09589e-06	-0.566	0.566
  6208	-3.83137e-06	-0.566	0.566
  6209	-4.45264e-06	-0.566	0.566
  6210	-3.965e-06	-0.566	0.566
  6211	-2.35698e-06	-0.566	0.566
  6212	-3.05043e-06	-0.566	0.566
  6213	-3.73797e-06	-0.566	0.566
  6214	-4.1154e-06	-0.566	0.566
  6215	-2.57222e-06	-0.566	0.566
  6216	-5.29874e-06	-0.566	0.566
  6217	-2.66881e-06	-0.566	0.566
  6218	-1.86457e-06	-0.566	0.566
  6219	-4.09596e-06	-0.566	0.566
  6220	-3.17726e-06	-0.566	0.566
  6221	-6.48964e-06	-0.566	0.566
  6222	-2.86806e-06	-0.566	0.566
  6223	-4.95509e-06	-0.566	0.566
  6224	-4.2508e-06	-0.566	0.566
  6225	-2.48515e-06	-0.566	0.566
  6226	-3.19624e-06	-0.566	0.566
  6227	-2.97833e-06	-0.566	0.566
  6228	-3.19409e-06	-0.566	0.566
  6229	-3.07015e-06	-0.566	0.566
  6230	-2.83443e-06	-0.566	0.566
  6231	-4.76157e-06	-0.566	0.566
  6232	-4.45162e-06	-0.566	0.566
  6233	-2.36171e-06	-0.566	0.566
  6234	-5.72426e-06	-0.566	0.566
  6235	-3.88449e-06	-0.566	0.566
  6236	-2.51731e-06	-0.566	0.566
  6237	-4.60194e-06	-0.566	0.566
  6238	-4.39512e-06	-0.566	0.566
  6239	-2.04075e-06	-0.566	0.566
  6240	-3.51121e-06	-0.566	0.566
  6241	-2.11796e-06	-0.566	0.566
  6242	-2.18013e-06	-0.566	0.566
  6243	-2.57091e-06	-0.566	0.566
  6244	-2.95385e-06	-0.566	0.566
  6245	-2.95144e-06	-0.566	0.566
  6246	-3.29185e-06	-0.566	0.566
  6247	-3.99841e-06	-0.566	0.566
  6248	-4.33223e-06	-0.566	0.566
  6249	-2.21924e-06	-0.566	0.566
  6250	-3.15193e-06	-0.566	0.566
  6251	-3.06492e-06	-0.566	0.566
  6252	-3.7913e-06	-0.566	0.566
  6253	-3.45961e-06	-0.566	0.566
  6254	-3.62381e-06	-0.566	0.566
  6255	-3.90209e-06	-0.566	0.566
  6256	-3.65675e-06	-0.566	0.566
  6257	-6.17941e-06	-0.566	0.566
  6258	-2.00995e-06	-0.566	0.566
  6259	-4.21476e-06	-0.566	0.566
  6260	-5.8237e-06	-0.566	0.566
  6261	-4.42847e-06	-0.566	0.566
  6262	-1.72198e-06	-0.566	0.566
  6263	-4.34309e-06	-0.566	0.566
  6264	-2.81512e-06	-0.566	0.566
  6265	-2.34874e-06	-0.566	0.566
  6266	-3.79722e-06	-0.566	0.566
  6267	-2.6386e-06	-0.566	0.566
  6268	-2.41938e-06	-0.566	0.566
  6269	-3.85047e-06	-0.566	0.566
  6270	-2.67907e-06	-0.566	0.566
  6271	-4.42855e-06	-0.566	0.566
  6272	-4.31203e-06	-0.566	0.566
  6273	-4.07552e-06	-0.566	0.566
  6274	-3.90581e-06	-0.566	0.566
  6275	-2.85757e-06	-0.566	0.566
  6276	-1.80559e-06	-0.566	0.566
  6277	-3.26121e-06	-0.566	0.566
  6278	-3.24991e-06	-0.566	0.566
  6279	-3.31103e-06	-0.566	0.566
  6280	-4.08095e-06	-0.566	0.566
  6281	-4.22083e-06	-0.566	0.566
  6282	-5.02286e-06	-0.566	0.566
  6283	-6.58762e-06	-0.566	0.566
  6284	-2.61844e-06	-0.566	0.566
  6285	-3.79573e-06	-0.566	0.566
  6286	-2.87882e-06	-0.566	0.566
  6287	-2.22316e-06	-0.566	0.566
  6288	-2.66864e-06	-0.566	0.566
  6289	-3.20742e-06	-0.566	0.566
  6290	-3.68753e-06	-0.566	0.566
  6291	-4.53681e-06	-0.566	0.566
  6292	-3.58543e-06	-0.566	0.566
  6293	-4.99478e-06	-0.566	0.566
  6294	-3.12646e-06	-0.566	0.566
  6295	-3.28278e-06	-0.566	0.566
  6296	-3.04371e-06	-0.566	0.566
  6297	-2.70501e-06	-0.566	0.566
  6298	-6.43977e-06	-0.566	0.566
  6299	-1.83469e-06	-0.566	0.566
  6300	-3.49432e-06	-0.566	0.566
  6301	-5.73138e-06	-0.566	0.566
  6302	-2.93427e-06	-0.566	0.566
  6303	-4.56106e-06	-0.566	0.566
  6304	-4.33749e-06	-0.566	0.566
  6305	-4.54777e-06	-0.566	0.566
  6306	-4.31261e-06	-0.566	0.566
  6307	-4.30882e-06	-0.566	0.566
  6308	-3.5213e-06	-0.566	0.566
  6309	-3.09241e-06	-0.566	0.566
  6310	-3.1321e-06	-0.566	0.566
  6311	-2.44419e-06	-0.566	0.566
  6312	-5.15246e-06	-0.566	0.566
  6313	-3.64632e-06	-0.566	0.566
  6314	-2.08459e-06	-0.566	0.566
  6315	-3.07681e-06	-0.566	0.566
  6316	-2.81463e-06	-0.566	0.566
  6317	-4.22901e-06	-0.566	0.566
  6318	-3.46347e-06	-0.566	0.566
  6319	-2.88586e-06	-0.566	0.566
  6320	-5.28662e-06	-0.566	0.566
  6321	-3.323e-06	-0.566	0.566
  6322	-3.49221e-06	-0.566	0.566
  6323	-3.73784e-06	-0.566	0.566
  6324	-2.73188e-06	-0.566	0.566
  6325	-3.73847e-06	-0.566	0.566
  6326	-4.25211e-06	-0.566	0.566
  6327	-2.98142e-06	-0.566	0.566
  6328	-2.68331e-06	-0.566	0.566
  6329	-1.64449e-06	-0.566	0.566
  6330	-3.60417e-06	-0.566	0.566
  6331	-3.76737e-06	-0.566	0.566
  6332	-2.95894e-06	-0.566	0.566
  6333	-4.95899e-06	-0.566	0.566
  6334	-2.58812e-06	-0.566	0.566
  6335	-3.69425e-06	-0.566	0.566
  6336	-2.39247e-06	-0.566	0.566
  6337	-4.7969e-06	-0.566	0.566
  6338	-3.35966e-06	-0.566	0.566
  6339	-1.68438e-06	-0.566	0.566
  6340	-4.39875e-06	-0.566	0.566
  6341	-4.67968e-06	-0.566	0.566
  6342	-3.52721e-06	-0.566	0.566
  6343	-4.85609e-06	-0.566	0.566
  6344	-4.25936e-06	-0.566	0.566
  6345	-4.58781e-06	-0.566	0.566
  6346	-2.76533e-06	-0.566	0.566
  6347	-2.861e-06	-0.566	0.566
  6348	-2.22125e-06	-0.566	0.566
  6349	-3.26335e-06	-0.566	0.566
  6350	-4.74526e-06	-0.566	0.566
  6351	-3.74235e-06	-0.566	0.566
  6352	-3.40007e-06	-0.566	0.566
  6353	-3.93921e-06	-0.566	0.566
  6354	-4.00523e-06	-0.566	0.566
  6355	-5.20479e-06	-0.566	0.566
  6356	-3.42351e-06	-0.566	0.566
  6357	-3.61662e-06	-0.566	0.566
  6358	-2.56556e-06	-0.566	0.566
  6359	-1.9397e-06	-0.566	0.566
  6360	-2.66472e-06	-0.566	0.566
  6361	-4.04795e-06	-0.566	0.566
  6362	-3.20967e-06	-0.566	0.566
  6363	-4.246e-06	-0.566	0.566
  6364	-3.269e-06	-0.566	0.566
  6365	-4.51936e-06	-0.566	0.566
  6366	-5.75707e-06	-0.566	0.566
  6367	-4.78916e-06	-0.566	0.566
  6368	-3.92034e-06	-0.566	0.566
  6369	-4.00714e-06	-0.566	0.566
  6370	-3.05512e-06	-0.566	0.566
  6371	-4.24564e-06	-0.566	0.566
  6372	-3.14279e-06	-0.566	0.566
  6373	-2.3318e-06	-0.566	0.566
  6374	-2.73756e-06	-0.566	0.566
  6375	-2.32303e-06	-0.566	0.566
  6376	-4.93744e-06	-0.566	0.566
  6377	-3.42519e-06	-0.566	0.566
  6378	-3.64072e-06	-0.566	0.566
  6379	-4.07502e-06	-0.566	0.566
  6380	-3.82027e-06	-0.566	0.566
  6381	-3.98916e-06	-0.566	0.566
  6382	-2.33703e-06	-0.566	0.566
  6383	-4.9306e-06	-0.566	0.566
  6384	-4.72905e-06	-0.566	0.566
  6385	-3.37916e-06	-0.566	0.566
  6386	-3.57553e-06	-0.566	0.566
  6387	-2.90092e-06	-0.566	0.566
  6388	-3.13546e-06	-0.566	0.566
  6389	-3.93203e-06	-0.566	0.566
  6390	-3.9418e-06	-0.566	0.566
  6391	-1.53791e-06	-0.566	0.566
  6392	-2.56953e-06	-0.566	0.566
  6393	-4.52818e-06	-0.566	0.566
  6394	-2.40814e-06	-0.566	0.566
  6395	-2.18126e-06	-0.566	0.566
  6396	-3.30572e-06	-0.566	0.566
  6397	-4.32323e-06	-0.566	0.566
  6398	-4.1489e-06	-0.566	0.566
  6399	-3.18838e-06	-0.566	0.566
  6400	-5.19771e-06	-0.566	0.566
  6401	-1.8074e-06	-0.566	0.566
  6402	-2.18719e-06	-0.566	0.566
  6403	-4.35954e-06	-0.566	0.566
  6404	-2.83012e-06	-0.566	0.566
  6405	-3.93335e-06	-0.566	0.566
  6406	-4.29346e-06	-0.566	0.566
  6407	-3.70512e-06	-0.566	0.566
  6408	-2.80533e-06	-0.566	0.566
  6409	-4.09514e-06	-0.566	0.566
  6410	-2.48456e-06	-0.566	0.566
  6411	-4.2531e-06	-0.566	0.566
  6412	-3.69995e-06	-0.566	0.566
  6413	-4.64666e-06	-0.566	0.566
  6414	-2.82036e-06	-0.566	0.566
  6415	-2.8179e-06	-0.566	0.566
  6416	-4.65467e-06	-0.566	0.566
  6417	-3.9982e-06	-0.566	0.566
  6418	-2.08016e-06	-0.566	0.566
  6419	-2.40357e-06	-0.566	0.566
  6420	-4.13409e-06	-0.566	0.566
  6421	-3.82292e-06	-0.566	0.566
  6422	-2.90867e-06	-0.566	0.566
  6423	-3.22895e-06	-0.566	0.566
  6424	-3.47758e-06	-0.566	0.566
  6425	-3.81812e-06	-0.566	0.566
  6426	-3.82674e-06	-0.566	0.566
  6427	-3.1023e-06	-0.566	0.566
  6428	-3.66941e-06	-0.566	0.566
  6429	-4.36584e-06	-0.566	0.566
  6430	-3.78847e-06	-0.566	0.566
  6431	-3.73182e-06	-0.566	0.566
  6432	-2.95694e-06	-0.566	0.566
  6433	-3.28847e-06	-0.566	0.566
  6434	-4.29742e-06	-0.566	0.566
  6435	-3.76533e-06	-0.566	0.566
  6436	-4.25534e-06	-0.566	0.566
  6437	-3.91502e-06	-0.566	0.566
  6438	-4.57705e-06	-0.566	0.566
  6439	-3.08212e-06	-0.566	0.566
